No,datetime,duration,x,y,z,qw,qx,qy,qz,target_x,target_y,target_z
33,4/1/2024 6:02,4.755319,-0.003899,-0.004267,0.098242,-0.725613,0.007903,-0.004161,0.688045,0,0,1
34,4/1/2024 6:02,4.755378,-0.003865,-0.004276,0.098317,-0.725616,0.007904,-0.004167,0.688042,0,0,1
35,4/1/2024 6:02,4.955316,-0.003671,-0.004242,0.098955,-0.725631,0.007896,-0.004188,0.688026,0,0,1
36,4/1/2024 6:02,4.955379,-0.003621,-0.00422,0.099088,-0.725632,0.007884,-0.004209,0.688025,0,0,1
37,4/1/2024 6:02,5.155402,-0.003576,-0.004108,0.099793,-0.725616,0.007925,-0.004193,0.688041,0,0,1
38,4/1/2024 6:02,5.15549,-0.00358,-0.004088,0.09989,-0.725618,0.007922,-0.004205,0.688039,0,0,1
39,4/1/2024 6:02,5.355325,-0.003541,-0.003952,0.100574,-0.725606,0.007908,-0.00421,0.688052,0,0,1
40,4/1/2024 6:02,5.355386,-0.003525,-0.003942,0.100684,-0.725605,0.007911,-0.004206,0.688054,0,0,1
41,4/1/2024 6:02,5.555358,-0.00344,-0.003957,0.101327,-0.725598,0.007908,-0.004202,0.688061,0,0,1
42,4/1/2024 6:02,5.555419,-0.003391,-0.00396,0.101441,-0.725602,0.007902,-0.004203,0.688056,0,0,1
43,4/1/2024 6:02,5.755388,-0.003209,-0.003995,0.102196,-0.725593,0.007885,-0.004187,0.688067,0,0,1
44,4/1/2024 6:02,5.755466,-0.003171,-0.003989,0.102348,-0.725587,0.007828,-0.004216,0.688073,0,0,1
45,4/1/2024 6:02,5.967812,-0.003021,-0.00405,0.1031,-0.725625,0.007899,-0.004251,0.688032,0,0,1
46,4/1/2024 6:02,5.967872,-0.002992,-0.004054,0.103209,-0.725509,0.00784,-0.004246,0.688155,0,0,1
47,4/1/2024 6:02,6.155372,-0.002936,-0.004083,0.103855,-0.725524,0.007738,-0.004271,0.68814,0,0,1
48,4/1/2024 6:02,6.155439,-0.002908,-0.004059,0.103951,-0.725523,0.008069,-0.004181,0.688138,0,0,1
49,4/1/2024 6:02,6.355358,-0.002806,-0.003998,0.104323,-0.725496,0.007134,-0.004437,0.688176,0,0,1
50,4/1/2024 6:02,6.35544,-0.002777,-0.00404,0.104439,-0.725323,0.007912,-0.004106,0.688351,0,0,1
51,4/1/2024 6:02,6.555329,-0.003207,-0.004186,0.104949,-0.725566,0.007938,-0.004273,0.688094,0,0,1
52,4/1/2024 6:02,6.55539,-0.003315,-0.004347,0.105061,-0.725654,0.008035,-0.004328,0.687999,0,0,1
53,4/1/2024 6:02,6.755345,-0.00404,-0.004936,0.105499,-0.7256,0.007696,-0.004238,0.68806,0,0,1
54,4/1/2024 6:02,6.755413,-0.004137,-0.004741,0.105672,-0.725628,0.008061,-0.004143,0.688028,0,0,1
55,4/1/2024 6:02,6.955399,-0.006439,0.000346,0.122934,-0.726195,0.006267,0.01334,0.687331,0,0,1
56,4/1/2024 6:02,6.955478,-0.007314,0.002045,0.130841,-0.725888,0.003553,0.017984,0.687568,0,0,1
57,4/1/2024 6:02,7.155323,-0.018403,0.014781,0.197839,-0.724702,-0.007377,0.03594,0.688085,0,0,1
58,4/1/2024 6:02,7.155385,-0.021624,0.017541,0.212592,-0.724346,-0.008783,0.037747,0.688346,0,0,1
59,4/1/2024 6:02,7.35536,-0.043764,0.033543,0.29056,-0.722143,-0.012968,0.034544,0.690759,0,0,1
60,4/1/2024 6:02,7.355419,-0.050408,0.037668,0.308664,-0.721878,-0.010751,0.029777,0.691296,0,0,1
61,4/1/2024 6:02,7.555331,-0.085264,0.056902,0.391823,-0.718791,0.007857,-0.003805,0.695172,0,0,1
62,4/1/2024 6:02,7.555391,-0.091467,0.060107,0.406074,-0.717959,0.011398,-0.010024,0.69592,0,0,1
63,4/1/2024 6:02,7.75533,-0.126461,0.077834,0.497031,-0.713229,0.028723,-0.033271,0.699551,0,0,1
64,4/1/2024 6:02,7.755393,-0.131459,0.080577,0.514058,-0.712802,0.029621,-0.033922,0.699918,0,0,1
65,4/1/2024 6:02,7.955363,-0.143956,0.089941,0.590291,-0.711034,0.020508,-0.023326,0.702472,0,0,1
66,4/1/2024 6:02,7.955423,-0.144424,0.091083,0.603172,-0.710942,0.01726,-0.02031,0.702745,0,0,1
67,4/1/2024 6:02,8.155393,-0.142689,0.094469,0.671538,-0.710463,-0.00057,-0.005067,0.703716,0,0,1
68,4/1/2024 6:02,8.155474,-0.142036,0.09454,0.680491,-0.710334,-0.003001,-0.003516,0.703849,0,0,1
69,4/1/2024 6:02,8.355363,-0.137574,0.092624,0.733288,-0.71005,-0.008344,-0.000657,0.704102,0,0,1
70,4/1/2024 6:02,8.355425,-0.136766,0.091768,0.741425,-0.710309,-0.006174,-0.001249,0.703861,0,0,1
71,4/1/2024 6:02,8.555396,-0.131197,0.084033,0.785789,-0.709265,0.003411,-0.009968,0.704864,0,0,1
72,4/1/2024 6:02,8.555456,-0.130111,0.082378,0.791633,-0.709032,0.004958,-0.011568,0.705064,0,0,1
73,4/1/2024 6:02,8.755358,-0.120907,0.070034,0.819703,-0.708224,0.009177,-0.015168,0.705766,0,0,1
74,4/1/2024 6:02,8.755418,-0.118826,0.067594,0.823483,-0.708277,0.009639,-0.014683,0.705716,0,0,1
75,4/1/2024 6:02,8.962079,-0.101594,0.049471,0.841624,-0.708908,0.004857,-0.008218,0.705237,0,0,1
76,4/1/2024 6:02,8.962152,-0.098161,0.046123,0.843919,-0.709122,0.003977,-0.006812,0.705042,0,0,1
77,4/1/2024 6:02,9.162163,-0.080056,0.028101,0.85228,-0.712341,0.003167,0.002308,0.701822,0,0,1
78,4/1/2024 6:02,9.162234,-0.07709,0.02518,0.853811,-0.713176,0.002002,0.005713,0.700959,0,0,1
79,4/1/2024 6:02,9.362127,-0.071233,0.015447,0.861608,-0.716976,-0.008368,0.046123,0.69552,0,0,1
80,4/1/2024 6:02,9.362306,-0.072513,0.015089,0.862832,-0.717564,-0.010122,0.056948,0.694086,0,0,1
81,4/1/2024 6:02,9.562109,-0.107966,0.029483,0.871473,-0.718484,-0.023531,0.119582,0.684783,-2,1,1
82,4/1/2024 6:02,9.562171,-0.121618,0.03659,0.87321,-0.718569,-0.024513,0.125409,0.683616,-2,1,1
83,4/1/2024 6:02,9.762124,-0.189309,0.074097,0.880141,-0.721402,-0.017825,0.11619,0.682467,-2,1,1
84,4/1/2024 6:02,9.762183,-0.208444,0.084651,0.881648,-0.722092,-0.016118,0.108737,0.683007,-2,1,1
85,4/1/2024 6:02,9.962141,-0.355928,0.168929,0.89547,-0.726014,-0.002732,0.037579,0.686647,-2,1,1
86,4/1/2024 6:02,9.962197,-0.386912,0.186365,0.899152,-0.725962,-0.000911,0.024886,0.687284,-2,1,1
87,4/1/2024 6:02,10.162115,-0.521537,0.25956,0.91747,-0.724017,0.00143,-0.013034,0.689658,-2,1,1
88,4/1/2024 6:02,10.162179,-0.546785,0.272819,0.921754,-0.723282,0.001325,-0.014965,0.69039,-2,1,1
89,4/1/2024 6:02,10.362165,-0.665253,0.332067,0.941386,-0.720003,0.001304,-0.007766,0.693927,-2,1,1
90,4/1/2024 6:02,10.362233,-0.687203,0.34265,0.945627,-0.719229,0.001669,-0.004148,0.694759,-2,1,1
91,4/1/2024 6:02,10.562122,-0.808295,0.399977,0.965639,-0.714711,0.003577,0.011476,0.699317,-2,1,1
92,4/1/2024 6:02,10.56219,-0.832628,0.411397,0.96964,-0.714071,0.004518,0.012122,0.699953,-2,1,1
93,4/1/2024 6:02,10.76211,-0.944874,0.465081,0.986853,-0.709686,0.007045,0.009414,0.70442,-2,1,1
94,4/1/2024 6:02,10.762219,-0.965664,0.475106,0.990395,-0.70904,0.007176,0.008516,0.705081,-2,1,1
95,4/1/2024 6:02,10.962147,-1.086542,0.535459,1.00675,0.704149,-0.002666,-0.004485,-0.710033,-2,1,1
96,4/1/2024 6:02,10.962213,-1.103856,0.544326,1.008661,0.703526,-0.001891,-0.004632,-0.710652,-2,1,1
97,4/1/2024 6:02,11.16211,-1.202951,0.5948,1.017298,0.699958,0.001877,-0.008982,-0.714125,-2,1,1
98,4/1/2024 6:02,11.162188,-1.220486,0.603551,1.018738,0.699407,0.002457,-0.009016,-0.714663,-2,1,1
99,4/1/2024 6:02,11.36212,-1.312451,0.649901,1.0214,0.696296,0.003351,-0.010016,-0.717677,-2,1,1
100,4/1/2024 6:02,11.362187,-1.33289,0.660221,1.021738,0.695597,0.003233,-0.010156,-0.718353,-2,1,1
101,4/1/2024 6:02,11.562116,-1.433499,0.710549,1.020659,0.693273,0.001201,-0.007978,-0.72063,-2,1,1
102,4/1/2024 6:02,11.562177,-1.452962,0.720143,1.019683,0.692863,0.000902,-0.007022,-0.721035,-2,1,1
103,4/1/2024 6:02,11.762202,-1.549364,0.766889,1.016301,0.690996,-0.000767,-0.002051,-0.722855,-2,1,1
104,4/1/2024 6:02,11.762281,-1.566506,0.775011,1.015298,0.690974,-0.001605,-0.000595,-0.722877,-2,1,1
105,4/1/2024 6:02,11.962163,-1.656583,0.817331,1.010445,0.690722,-0.003471,0.004278,-0.723099,-2,1,1
106,4/1/2024 6:02,11.962227,-1.673663,0.825329,1.009452,0.690938,-0.004311,0.00448,-0.722888,-2,1,1
107,4/1/2024 6:02,12.162116,-1.765461,0.86822,1.003157,0.692629,-0.003113,0.001726,-0.721286,-2,1,1
108,4/1/2024 6:02,12.162179,-1.78169,0.875975,1.002335,0.692974,-0.003171,0.000803,-0.720955,-2,1,1
109,4/1/2024 6:02,12.362122,-1.855047,0.911642,0.997418,0.695871,-0.004036,-0.001825,-0.718153,-2,1,1
110,4/1/2024 6:02,12.362186,-1.870862,0.919773,0.996709,0.696796,-0.004674,-0.001312,-0.717253,-2,1,1
111,4/1/2024 6:02,12.562162,-1.937897,0.95615,0.993162,0.701326,-0.008265,0.003931,-0.712782,-2,1,1
112,4/1/2024 6:02,12.562228,-1.951171,0.963426,0.992087,0.702372,-0.008233,0.005041,-0.711744,-2,1,1
113,4/1/2024 6:02,12.762434,-2.01865,1.004911,0.98954,-0.70909,0.006421,-0.009879,0.70502,-2,1,1
114,4/1/2024 6:02,12.7625,-2.028096,1.010945,0.989011,-0.710332,0.006054,-0.010356,0.703765,0,1,1
115,4/1/2024 6:02,12.962616,-2.081329,1.048777,0.987037,-0.718339,0.007655,-0.010975,0.695564,0,1,1
116,4/1/2024 6:02,12.962677,-2.089363,1.055783,0.987216,-0.719712,0.008573,-0.012088,0.694115,0,1,1
117,4/1/2024 6:02,13.162572,-2.121666,1.092137,0.985121,-0.727533,0.034049,-0.036588,0.68425,0,1,1
118,4/1/2024 6:02,13.162637,-2.123733,1.097365,0.984515,-0.728548,0.039928,-0.04343,0.68245,0,1,1
119,4/1/2024 6:02,13.362618,-2.115891,1.127128,0.980478,-0.732869,0.064146,-0.077709,0.672866,0,1,1
120,4/1/2024 6:02,13.362687,-2.110022,1.131918,0.979511,-0.734022,0.066101,-0.081902,0.670921,0,1,1
121,4/1/2024 6:02,13.562616,-2.061375,1.154465,0.975418,-0.739511,0.054655,-0.077978,0.666375,0,1,1
122,4/1/2024 6:02,13.562689,-2.047472,1.157902,0.974649,-0.74062,0.050239,-0.073353,0.666016,0,1,1
123,4/1/2024 6:02,13.762575,-1.936227,1.176147,0.972994,-0.746409,0.012864,-0.030401,0.664669,0,1,1
124,4/1/2024 6:02,13.76265,-1.915152,1.178098,0.973326,-0.746665,0.007366,-0.02456,0.664706,0,1,1
125,4/1/2024 6:02,13.962569,-1.811588,1.181468,0.976115,-0.747831,-0.002504,-0.006514,0.663853,0,1,1
126,4/1/2024 6:02,13.962631,-1.79675,1.181294,0.976722,-0.747954,-0.000945,-0.005806,0.663724,0,1,1
127,4/1/2024 6:02,14.162584,-1.706509,1.176742,0.980233,-0.747779,0.010428,-0.010508,0.663782,0,1,1
128,4/1/2024 6:02,14.162649,-1.682918,1.174737,0.981197,-0.747508,0.012255,-0.012254,0.664026,0,1,1
129,4/1/2024 6:02,14.36259,-1.587677,1.163796,0.984479,-0.747655,0.021207,-0.020866,0.663421,0,1,1
130,4/1/2024 6:02,14.362652,-1.565063,1.160443,0.985045,-0.747742,0.021821,-0.021917,0.663269,0,1,1
131,4/1/2024 6:02,14.562655,-1.473394,1.144837,0.986666,-0.749239,0.02574,-0.022551,0.661415,0,1,1
132,4/1/2024 6:02,14.562721,-1.458078,1.14187,0.987039,-0.749522,0.026062,-0.02173,0.661109,0,1,1
133,4/1/2024 6:02,14.762622,-1.332343,1.118555,0.987542,-0.753744,0.027776,-0.009927,0.656506,0,1,1
134,4/1/2024 6:02,14.762684,-1.311559,1.115075,0.987541,-0.754492,0.026847,-0.007395,0.655718,0,1,1
135,4/1/2024 6:02,14.962579,-1.202837,1.098559,0.987845,-0.759792,0.022751,0.002276,0.649764,0,1,1
136,4/1/2024 6:02,14.96264,-1.1768,1.095329,0.987879,-0.761448,0.022562,0.003182,0.647826,0,1,1
137,4/1/2024 6:02,15.16258,-1.07474,1.085011,0.987796,-0.768365,0.020449,0.001516,0.639684,0,1,1
138,4/1/2024 6:02,15.162646,-1.05791,1.083681,0.987698,-0.769659,0.020119,0.000941,0.638137,0,1,1
139,4/1/2024 6:02,15.362584,-0.926263,1.076258,0.984909,-0.777895,0.018282,-0.002284,0.628125,0,1,1
140,4/1/2024 6:02,15.362646,-0.907618,1.075661,0.984315,-0.779056,0.017928,-0.002098,0.626694,0,1,1
141,4/1/2024 6:02,15.562585,-0.793632,1.073437,0.979791,-0.783744,0.01707,-0.002767,0.620844,0,1,1
142,4/1/2024 6:02,15.562657,-0.769483,1.073237,0.978668,-0.784107,0.015795,-0.002851,0.620418,0,1,1
143,4/1/2024 6:02,15.762575,-0.642164,1.07414,0.973191,-0.78587,0.01437,-0.000635,0.618224,0,1,1
144,4/1/2024 6:02,15.762637,-0.620743,1.074564,0.972406,-0.785842,0.012453,0.000039,0.618302,0,1,1
145,4/1/2024 6:02,15.962585,-0.508018,1.077032,0.967855,-0.784397,0.00384,0.00448,0.620231,0,1,1
146,4/1/2024 6:02,15.962645,-0.488619,1.077578,0.967288,-0.783935,0.002585,0.005285,0.620814,0,1,1
147,4/1/2024 6:02,16.162613,-0.379979,1.080005,0.964375,-0.780057,-0.002969,0.008037,0.62565,0,1,1
148,4/1/2024 6:02,16.162695,-0.358617,1.080302,0.963957,-0.779139,-0.004418,0.008135,0.626783,0,1,1
149,4/1/2024 6:02,16.362572,-0.24467,1.080851,0.965086,-0.77207,-0.008244,0.008625,0.635425,0,1,1
150,4/1/2024 6:02,16.362638,-0.22384,1.080718,0.965489,-0.770581,-0.009787,0.0087,0.637208,0,1,1
151,4/1/2024 6:02,16.562744,-0.131065,1.076941,0.966927,-0.762328,-0.011935,0.008349,0.647027,0,1,1
152,4/1/2024 6:02,16.562824,-0.110941,1.075523,0.96727,-0.760522,-0.012002,0.008015,0.649152,0,1,1
153,4/1/2024 6:02,16.762617,-0.026678,1.067022,0.969504,-0.752093,-0.00876,0.007092,0.658961,0,1,1
154,4/1/2024 6:02,16.762699,-0.008247,1.064504,0.969975,-0.750559,-0.007791,0.006957,0.660721,0,1,1
155,4/1/2024 6:02,16.962923,0.067212,1.051636,0.973,-0.743046,-0.010304,0.010698,0.669076,2,1,1
156,4/1/2024 6:02,16.962996,0.082056,1.048501,0.973725,-0.741799,-0.011025,0.01218,0.670421,2,1,1
157,4/1/2024 6:02,17.16296,0.154567,1.03175,0.978259,-0.735351,-0.01059,0.019611,0.67732,2,1,1
158,4/1/2024 6:02,17.163019,0.169649,1.027912,0.979272,-0.734082,-0.008901,0.018846,0.678741,2,1,1
159,4/1/2024 6:02,17.362959,0.237954,1.011914,0.983596,-0.729222,0.018652,-0.001123,0.684022,2,1,1
160,4/1/2024 6:02,17.363024,0.254472,1.008647,0.984359,-0.728168,0.027423,-0.008644,0.684796,2,1,1
161,4/1/2024 6:02,17.562963,0.328563,0.997583,0.987549,-0.723735,0.056432,-0.036012,0.686824,2,1,1
162,4/1/2024 6:02,17.56303,0.347787,0.995225,0.988221,-0.723054,0.059132,-0.039243,0.687136,2,1,1
163,4/1/2024 6:02,17.762983,0.4809,0.984563,0.9924,-0.722275,0.048789,-0.031303,0.689173,2,1,1
164,4/1/2024 6:02,17.763052,0.504678,0.983462,0.993159,-0.722596,0.04375,-0.026043,0.689393,2,1,1
165,4/1/2024 6:02,17.962976,0.662921,0.977445,0.997855,-0.724611,0.006514,0.013998,0.688986,2,1,1
166,4/1/2024 6:02,17.963039,0.687717,0.977109,0.998617,-0.724805,0.001624,0.01938,0.68868,2,1,1
167,4/1/2024 6:02,18.162956,0.814751,0.976531,1.002986,-0.724899,-0.012969,0.036042,0.687789,2,1,1
168,4/1/2024 6:02,18.163012,0.845564,0.97726,1.004079,-0.724935,-0.013127,0.036213,0.687739,2,1,1
169,4/1/2024 6:02,18.363047,0.955698,0.981923,1.007061,-0.724831,-0.003936,0.024261,0.688488,2,1,1
170,4/1/2024 6:02,18.363108,0.978096,0.983331,1.007538,-0.72466,-0.002468,0.021848,0.688756,2,1,1
171,4/1/2024 6:02,18.56296,1.074102,0.991231,1.009507,-0.723277,0.002888,0.01063,0.69047,2,1,1
172,4/1/2024 6:02,18.563021,1.090322,0.992942,1.00971,-0.723027,0.002891,0.009986,0.690741,2,1,1
173,4/1/2024 6:02,18.762991,1.179744,1.002038,1.010442,-0.720883,-0.000374,0.012267,0.692949,2,1,1
174,4/1/2024 6:02,18.763056,1.195735,1.00368,1.010408,-0.720374,-0.00163,0.013146,0.693459,2,1,1
175,4/1/2024 6:02,18.962955,1.266831,1.012822,1.009678,-0.717679,-0.005646,0.01871,0.6961,2,1,1
176,4/1/2024 6:02,18.963039,1.279534,1.014288,1.009463,-0.717041,-0.006011,0.019928,0.69672,2,1,1
177,4/1/2024 6:02,19.162954,1.347722,1.024831,1.007929,-0.713757,-0.005622,0.018997,0.700113,2,1,1
178,4/1/2024 6:02,19.163029,1.357126,1.026687,1.007696,-0.713678,-0.004006,0.018011,0.700231,2,1,1
179,4/1/2024 6:02,19.36298,1.404093,1.035619,1.006864,-0.711801,-0.000096,0.010433,0.702303,2,1,1
180,4/1/2024 6:02,19.363056,1.412001,1.037316,1.006775,-0.711325,-0.000413,0.008877,0.702807,2,1,1
181,4/1/2024 6:02,19.562967,1.453536,1.044554,1.006106,-0.709767,0.001075,0.003138,0.704429,2,1,1
182,4/1/2024 6:02,19.563028,1.461279,1.045389,1.005996,-0.709766,0.000928,0.002262,0.704433,2,1,1
183,4/1/2024 6:02,19.76296,1.506787,1.050004,1.004545,-0.709685,0.002178,0.001723,0.704514,2,1,1
184,4/1/2024 6:02,19.76302,1.512688,1.050433,1.00427,-0.709973,0.003012,0.002748,0.704217,2,1,1
185,4/1/2024 6:02,19.96299,1.548656,1.052741,1.002209,-0.712336,0.003852,0.007548,0.701787,2,1,1
186,4/1/2024 6:02,19.963068,1.556647,1.053109,1.001691,-0.712884,0.002967,0.008553,0.701224,2,1,1
187,4/1/2024 6:02,20.162947,1.595811,1.055987,0.999274,-0.717585,0.003005,0.013225,0.696339,2,1,1
188,4/1/2024 6:02,20.163019,1.603545,1.05666,0.998864,-0.718176,0.002603,0.013582,0.695725,2,1,1
189,4/1/2024 6:02,20.363005,1.634308,1.060465,0.997515,-0.722418,-0.001502,0.014974,0.691292,2,1,1
190,4/1/2024 6:02,20.363064,1.639967,1.061135,0.997321,-0.722906,-0.002017,0.014942,0.690782,2,1,1
191,4/1/2024 6:02,20.562963,1.666838,1.066266,0.99644,-0.726119,-0.000671,0.01168,0.68747,2,1,1
192,4/1/2024 6:02,20.563028,1.671519,1.067459,0.996319,-0.726784,-0.000558,0.010032,0.686793,2,1,1
193,4/1/2024 6:02,20.762985,1.697107,1.073263,0.995846,-0.729315,0.001786,0.002974,0.684169,2,1,1
194,4/1/2024 6:02,20.763071,1.701063,1.07389,0.995738,-0.729425,0.000934,0.002395,0.684056,2,1,1
195,4/1/2024 6:02,20.963272,1.722951,1.077892,0.995654,-0.729431,0.000066,0.002367,0.68405,2,1,1
196,4/1/2024 6:02,20.963345,1.727062,1.078598,0.995627,-0.729288,0.000459,0.002772,0.684201,2,1,1
197,4/1/2024 6:02,21.163437,1.748315,1.081289,0.996019,-0.726571,-0.000618,0.008326,0.68704,2,1,1
198,4/1/2024 6:02,21.1635,1.75163,1.081447,0.996116,-0.726174,-0.001428,0.009267,0.687447,2,1,1
199,4/1/2024 6:02,21.363474,1.757343,1.079113,0.996069,-0.720948,-0.035025,0.023456,0.691705,2,1,1
200,4/1/2024 6:02,21.363588,1.755843,1.077677,0.995905,-0.719317,-0.046469,0.02828,0.692549,0,0,1
201,4/1/2024 6:02,21.563473,1.724945,1.060902,0.993204,-0.708693,-0.100267,0.047726,0.696723,0,0,1
202,4/1/2024 6:02,21.563604,1.713931,1.055518,0.992512,-0.706903,-0.10444,0.048919,0.697845,0,0,1
203,4/1/2024 6:02,21.771856,1.629129,1.015178,0.988029,0.698496,0.0909,-0.036354,-0.708885,0,0,1
204,4/1/2024 6:02,21.772013,1.61032,1.006024,0.987194,0.697279,0.08433,-0.032012,-0.711101,0,0,1
205,4/1/2024 6:02,21.963486,1.489925,0.943468,0.985465,0.688618,0.038149,-0.005859,-0.724097,0,0,1
206,4/1/2024 6:02,21.963572,1.466929,0.930704,0.98549,0.686721,0.030329,-0.002206,-0.726284,0,0,1
207,4/1/2024 6:02,22.163429,1.329172,0.848116,0.98674,0.673826,0.001081,0.005548,-0.738869,0,0,1
208,4/1/2024 6:02,22.163509,1.306783,0.833977,0.987354,0.671496,-0.001798,0.004262,-0.740994,0,0,1
209,4/1/2024 6:02,22.363407,1.191577,0.759357,0.990844,0.662374,-0.006939,-0.008145,-0.749097,0,0,1
210,4/1/2024 6:02,22.36348,1.17191,0.746707,0.991616,0.661083,-0.00672,-0.01093,-0.750203,0,0,1
211,4/1/2024 6:02,22.563431,1.060361,0.677809,0.996079,0.65645,-0.000379,-0.022653,-0.754029,0,0,1
212,4/1/2024 6:02,22.563494,1.03673,0.663979,0.996916,0.655721,0.001491,-0.02396,-0.754621,0,0,1
213,4/1/2024 6:02,22.763456,0.93241,0.607001,1.000206,0.656696,0.003465,-0.021324,-0.753846,0,0,1
214,4/1/2024 6:02,22.763523,0.903392,0.592199,1.001211,0.657377,0.00385,-0.019698,-0.753295,0,0,1
215,4/1/2024 6:02,22.9634,0.779752,0.531191,1.005344,0.66536,0.002749,-0.008823,-0.746466,0,0,1
216,4/1/2024 6:02,22.963461,0.761473,0.522397,1.00588,0.667322,0.002529,-0.007281,-0.744729,0,0,1
217,4/1/2024 6:02,23.163408,0.657247,0.471987,1.008085,0.679363,0.002744,-0.005036,-0.73378,0,0,1
218,4/1/2024 6:02,23.163467,0.63764,0.462346,1.008353,0.682587,0.002197,-0.005056,-0.730784,0,0,1
219,4/1/2024 6:02,23.363443,0.535622,0.411662,1.00839,0.698495,0.002457,-0.006052,-0.715585,0,0,1
220,4/1/2024 6:02,23.363508,0.518305,0.402916,1.008065,0.702316,0.000999,-0.006202,-0.711838,0,0,1
221,4/1/2024 6:02,23.563488,0.429542,0.358328,1.006094,-0.718922,0.005583,0.006108,0.695041,0,0,1
222,4/1/2024 6:02,23.563566,0.410315,0.348725,1.005524,-0.722119,0.00788,0.006052,0.691697,0,0,1
223,4/1/2024 6:02,23.763439,0.312405,0.300931,1.00154,-0.742067,0.012913,0.00849,0.670148,0,0,1
224,4/1/2024 6:02,23.763504,0.297127,0.293696,1.00078,-0.74472,0.012985,0.00885,0.667192,0,0,1
